,hpo_id,hpo_term,ddd_freq,metamap_freq,identifier
53,HP:0001252,muscular hypotonia,1.0,15.0,"POGZ,INTELLECTUAL DISABILITY"
54,HP:0000565,esotropia,1.0,,"POGZ,INTELLECTUAL DISABILITY"
55,HP:0000194,open mouth,1.0,,"POGZ,INTELLECTUAL DISABILITY"
56,HP:0001321,cerebellar hypoplasia,1.0,,"POGZ,INTELLECTUAL DISABILITY"
57,HP:0009765,low hanging columella,1.0,,"POGZ,INTELLECTUAL DISABILITY"
58,HP:0002079,hypoplasia of the corpus callosum,1.0,8.0,"POGZ,INTELLECTUAL DISABILITY"
59,HP:0000582,upslanted palpebral fissure,1.0,1.0,"POGZ,INTELLECTUAL DISABILITY"
60,HP:0001290,generalized hypotonia,1.0,1.0,"POGZ,INTELLECTUAL DISABILITY"
61,HP:0000486,strabismus,1.0,15.0,"POGZ,INTELLECTUAL DISABILITY"
62,HP:0001182,tapered finger,1.0,,"POGZ,INTELLECTUAL DISABILITY"
63,HP:0000322,short philtrum,1.0,12.0,"POGZ,INTELLECTUAL DISABILITY"
64,HP:0011304,broad thumb,1.0,1.0,"POGZ,INTELLECTUAL DISABILITY"
65,HP:0008935,generalized neonatal hypotonia,1.0,,"POGZ,INTELLECTUAL DISABILITY"
66,HP:0000028,cryptorchidism,1.0,3.0,"POGZ,INTELLECTUAL DISABILITY"
67,HP:0003763,bruxism,1.0,,"POGZ,INTELLECTUAL DISABILITY"
68,HP:0000407,sensorineural hearing impairment,1.0,6.0,"POGZ,INTELLECTUAL DISABILITY"
69,HP:0000691,microdontia,1.0,,"POGZ,INTELLECTUAL DISABILITY"
70,HP:0002059,cerebral atrophy,1.0,4.0,"POGZ,INTELLECTUAL DISABILITY"
71,HP:0000718,aggressive behavior,1.0,,"POGZ,INTELLECTUAL DISABILITY"
72,HP:0002209,sparse scalp hair,1.0,,"POGZ,INTELLECTUAL DISABILITY"
73,HP:0002360,sleep disturbance,1.0,,"POGZ,INTELLECTUAL DISABILITY"
74,HP:0009183,joint contracture of the 5th finger,1.0,,"POGZ,INTELLECTUAL DISABILITY"
75,HP:0000735,impaired social interactions,1.0,4.0,"POGZ,INTELLECTUAL DISABILITY"
76,HP:0002307,drooling,1.0,,"POGZ,INTELLECTUAL DISABILITY"
77,HP:0000612,iris coloboma,1.0,,"POGZ,INTELLECTUAL DISABILITY"
78,HP:0002553,highly arched eyebrow,1.0,2.0,"POGZ,INTELLECTUAL DISABILITY"
79,HP:0001511,intrauterine growth retardation,1.0,,"POGZ,INTELLECTUAL DISABILITY"
80,HP:0011342,mild global developmental delay,1.0,,"POGZ,INTELLECTUAL DISABILITY"
81,HP:0001162,postaxial hand polydactyly,1.0,,"POGZ,INTELLECTUAL DISABILITY"
82,HP:0000316,hypertelorism,1.0,5.0,"POGZ,INTELLECTUAL DISABILITY"
83,HP:0000708,behavioral abnormality,1.0,18.0,"POGZ,INTELLECTUAL DISABILITY"
84,HP:0001388,joint laxity,1.0,2.0,"POGZ,INTELLECTUAL DISABILITY"
85,HP:0000964,eczema,1.0,,"POGZ,INTELLECTUAL DISABILITY"
86,HP:0000729,autistic behavior,1.0,73.0,"POGZ,INTELLECTUAL DISABILITY"
87,HP:0008619,bilateral sensorineural hearing impairment,1.0,,"POGZ,INTELLECTUAL DISABILITY"
88,HP:0006304,widely-spaced incisors,1.0,,"POGZ,INTELLECTUAL DISABILITY"
89,HP:0001250,seizures,,58.0,"POGZ,INTELLECTUAL DISABILITY"
90,HP:0000717,autism,,46.0,"POGZ,INTELLECTUAL DISABILITY"
91,HP:0000776,congenital diaphragmatic hernia,,16.0,"POGZ,INTELLECTUAL DISABILITY"
92,HP:0100753,schizophrenia,,16.0,"POGZ,INTELLECTUAL DISABILITY"
93,HP:0000248,brachycephaly,,13.0,"POGZ,INTELLECTUAL DISABILITY"
94,HP:0002714,downturned corners of mouth,,12.0,"POGZ,INTELLECTUAL DISABILITY"
95,HP:0000271,abnormality of the face,,12.0,"POGZ,INTELLECTUAL DISABILITY"
96,HP:0000505,visual impairment,,11.0,"POGZ,INTELLECTUAL DISABILITY"
97,HP:0000365,hearing impairment,,11.0,"POGZ,INTELLECTUAL DISABILITY"
98,HP:0004322,short stature,,11.0,"POGZ,INTELLECTUAL DISABILITY"
99,HP:0000307,pointed chin,,11.0,"POGZ,INTELLECTUAL DISABILITY"
100,HP:0004392,prune belly,,11.0,"POGZ,INTELLECTUAL DISABILITY"
101,HP:0100543,cognitive impairment,,10.0,"POGZ,INTELLECTUAL DISABILITY"
102,HP:0005280,depressed nasal bridge,,10.0,"POGZ,INTELLECTUAL DISABILITY"
103,HP:0000233,thin vermilion border,,10.0,"POGZ,INTELLECTUAL DISABILITY"
104,HP:0030392,choroid plexus carcinoma,,9.0,"POGZ,INTELLECTUAL DISABILITY"
105,HP:0010864,"intellectual disability, severe",,9.0,"POGZ,INTELLECTUAL DISABILITY"
106,HP:0002566,intestinal malrotation,,8.0,"POGZ,INTELLECTUAL DISABILITY"
107,HP:0001156,brachydactyly,,7.0,"POGZ,INTELLECTUAL DISABILITY"
108,HP:0001256,"intellectual disability, mild",,7.0,"POGZ,INTELLECTUAL DISABILITY"
109,HP:0000431,wide nasal bridge,,7.0,"POGZ,INTELLECTUAL DISABILITY"
110,HP:0001510,growth delay,,7.0,"POGZ,INTELLECTUAL DISABILITY"
111,HP:0000219,thin upper lip vermilion,,7.0,"POGZ,INTELLECTUAL DISABILITY"
112,HP:0007018,attention deficit hyperactivity disorder,,7.0,"POGZ,INTELLECTUAL DISABILITY"
113,HP:0011968,feeding difficulties,,7.0,"POGZ,INTELLECTUAL DISABILITY"
114,HP:0000752,hyperactivity,,7.0,"POGZ,INTELLECTUAL DISABILITY"
115,HP:0002870,obstructive sleep apnea,,6.0,"POGZ,INTELLECTUAL DISABILITY"
116,HP:0000437,depressed nasal tip,,6.0,"POGZ,INTELLECTUAL DISABILITY"
117,HP:0002020,gastroesophageal reflux,,6.0,"POGZ,INTELLECTUAL DISABILITY"
118,HP:0100019,cortical cataract,,5.0,"POGZ,INTELLECTUAL DISABILITY"
119,HP:0002353,eeg abnormality,,5.0,"POGZ,INTELLECTUAL DISABILITY"
120,HP:0001631,atrial septal defect,,5.0,"POGZ,INTELLECTUAL DISABILITY"
121,HP:0000455,broad nasal tip,,5.0,"POGZ,INTELLECTUAL DISABILITY"
122,HP:0011800,midface retrusion,,4.5,"POGZ,INTELLECTUAL DISABILITY"
123,HP:0002576,intussusception,,4.0,"POGZ,INTELLECTUAL DISABILITY"
124,HP:0002019,constipation,,4.0,"POGZ,INTELLECTUAL DISABILITY"
125,HP:0200134,epileptic encephalopathy,,4.0,"POGZ,INTELLECTUAL DISABILITY"
126,HP:0000609,optic nerve hypoplasia,,4.0,"POGZ,INTELLECTUAL DISABILITY"
127,HP:0030680,abnormality of cardiovascular system morphology,,4.0,"POGZ,INTELLECTUAL DISABILITY"
128,HP:0002365,hypoplasia of the brainstem,,4.0,"POGZ,INTELLECTUAL DISABILITY"
129,HP:0012448,delayed myelination,,4.0,"POGZ,INTELLECTUAL DISABILITY"
130,HP:0006919,"abnormal aggressive, impulsive or violent behavior",,4.0,"POGZ,INTELLECTUAL DISABILITY"
131,HP:0007359,focal-onset seizure,,4.0,"POGZ,INTELLECTUAL DISABILITY"
132,HP:0000337,broad forehead,,4.0,"POGZ,INTELLECTUAL DISABILITY"
133,HP:0000463,anteverted nares,,4.0,"POGZ,INTELLECTUAL DISABILITY"
134,HP:0001272,cerebellar atrophy,,4.0,"POGZ,INTELLECTUAL DISABILITY"
135,HP:0000154,wide mouth,,4.0,"POGZ,INTELLECTUAL DISABILITY"
136,HP:0002384,focal impaired awareness seizure,,4.0,"POGZ,INTELLECTUAL DISABILITY"
137,HP:0002621,atherosclerosis,,3.0,"POGZ,INTELLECTUAL DISABILITY"
138,HP:0000577,exotropia,,3.0,"POGZ,INTELLECTUAL DISABILITY"
139,HP:0000540,hypermetropia,,3.0,"POGZ,INTELLECTUAL DISABILITY"
140,HP:0000358,posteriorly rotated ears,,3.0,"POGZ,INTELLECTUAL DISABILITY"
141,HP:0000414,bulbous nose,,3.0,"POGZ,INTELLECTUAL DISABILITY"
142,HP:0000447,pear-shaped nose,,3.0,"POGZ,INTELLECTUAL DISABILITY"
143,HP:0000568,microphthalmia,,3.0,"POGZ,INTELLECTUAL DISABILITY"
144,HP:0012450,chronic constipation,,3.0,"POGZ,INTELLECTUAL DISABILITY"
145,HP:0002035,rectal prolapse,,3.0,"POGZ,INTELLECTUAL DISABILITY"
146,HP:0000081,duplicated collecting system,,3.0,"POGZ,INTELLECTUAL DISABILITY"
147,HP:0002015,dysphagia,,3.0,"POGZ,INTELLECTUAL DISABILITY"
148,HP:0003764,nevus,,3.0,"POGZ,INTELLECTUAL DISABILITY"
149,HP:0002280,enlarged cisterna magna,,3.0,"POGZ,INTELLECTUAL DISABILITY"
150,HP:0002389,cavum septum pellucidum,,3.0,"POGZ,INTELLECTUAL DISABILITY"
151,HP:0011451,congenital microcephaly,,2.0,"POGZ,INTELLECTUAL DISABILITY"
152,HP:0001999,abnormal facial shape,,2.0,"POGZ,INTELLECTUAL DISABILITY"
153,HP:0000478,abnormality of the eye,,2.0,"POGZ,INTELLECTUAL DISABILITY"
154,HP:0200055,small hand,,2.0,"POGZ,INTELLECTUAL DISABILITY"
155,HP:0031273,shock,,2.0,"POGZ,INTELLECTUAL DISABILITY"
156,HP:0000193,bifid uvula,,2.0,"POGZ,INTELLECTUAL DISABILITY"
157,HP:0010442,polydactyly,,2.0,"POGZ,INTELLECTUAL DISABILITY"
158,HP:0040289,cyclic neutropenia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
159,HP:0001643,patent ductus arteriosus,,2.0,"POGZ,INTELLECTUAL DISABILITY"
160,HP:0001288,gait disturbance,,2.0,"POGZ,INTELLECTUAL DISABILITY"
161,HP:0001626,abnormality of the cardiovascular system,,2.0,"POGZ,INTELLECTUAL DISABILITY"
162,HP:0002186,apraxia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
163,HP:0002515,waddling gait,,2.0,"POGZ,INTELLECTUAL DISABILITY"
164,HP:0002814,abnormality of the lower limb,,2.0,"POGZ,INTELLECTUAL DISABILITY"
165,HP:0000347,micrognathia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
166,HP:0001634,mitral valve prolapse,,2.0,"POGZ,INTELLECTUAL DISABILITY"
167,HP:0006118,shortening of all distal phalanges of the fingers,,2.0,"POGZ,INTELLECTUAL DISABILITY"
168,HP:0001655,patent foramen ovale,,2.0,"POGZ,INTELLECTUAL DISABILITY"
169,HP:0000218,high palate,,2.0,"POGZ,INTELLECTUAL DISABILITY"
170,HP:0002013,vomiting,,2.0,"POGZ,INTELLECTUAL DISABILITY"
171,HP:0000817,poor eye contact,,2.0,"POGZ,INTELLECTUAL DISABILITY"
172,HP:0002463,language impairment,,2.0,"POGZ,INTELLECTUAL DISABILITY"
173,HP:0006779,alveolar rhabdomyosarcoma,,2.0,"POGZ,INTELLECTUAL DISABILITY"
174,HP:0001159,syndactyly,,2.0,"POGZ,INTELLECTUAL DISABILITY"
175,HP:0100716,self-injurious behavior,,2.0,"POGZ,INTELLECTUAL DISABILITY"
176,HP:0012745,short palpebral fissure,,2.0,"POGZ,INTELLECTUAL DISABILITY"
177,HP:0008936,muscular hypotonia of the trunk,,2.0,"POGZ,INTELLECTUAL DISABILITY"
178,HP:0007033,cerebellar dysplasia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
179,HP:0002933,ventral hernia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
180,HP:0030890,hyperintensity of cerebral white matter on mri,,2.0,"POGZ,INTELLECTUAL DISABILITY"
181,HP:0002373,febrile seizures,,2.0,"POGZ,INTELLECTUAL DISABILITY"
182,HP:0002172,postural instability,,2.0,"POGZ,INTELLECTUAL DISABILITY"
183,HP:0001276,hypertonia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
184,HP:0002126,polymicrogyria,,2.0,"POGZ,INTELLECTUAL DISABILITY"
185,HP:0002197,generalized-onset seizure,,2.0,"POGZ,INTELLECTUAL DISABILITY"
186,HP:0010808,protruding tongue,,2.0,"POGZ,INTELLECTUAL DISABILITY"
187,HP:0001943,hypoglycemia,,2.0,"POGZ,INTELLECTUAL DISABILITY"
188,HP:0001270,motor delay,,2.0,"POGZ,INTELLECTUAL DISABILITY"
189,HP:0012503,abnormality of the pituitary gland,,2.0,"POGZ,INTELLECTUAL DISABILITY"
190,HP:0000272,malar flattening,,1.5,"POGZ,INTELLECTUAL DISABILITY"
191,HP:0000118,phenotypic abnormality,,1.0,"POGZ,INTELLECTUAL DISABILITY"
192,HP:0000179,thick lower lip vermilion,,1.0,"POGZ,INTELLECTUAL DISABILITY"
193,HP:0100786,hypersomnia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
194,HP:0002171,gliosis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
195,HP:0002837,recurrent bronchitis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
196,HP:0002329,drowsiness,,1.0,"POGZ,INTELLECTUAL DISABILITY"
197,HP:0001671,abnormal cardiac septum morphology,,1.0,"POGZ,INTELLECTUAL DISABILITY"
198,HP:0001045,vitiligo,,1.0,"POGZ,INTELLECTUAL DISABILITY"
199,HP:0002721,immunodeficiency,,1.0,"POGZ,INTELLECTUAL DISABILITY"
200,HP:0008070,sparse hair,,1.0,"POGZ,INTELLECTUAL DISABILITY"
201,HP:0000510,rod-cone dystrophy,,1.0,"POGZ,INTELLECTUAL DISABILITY"
202,HP:0012075,personality disorder,,1.0,"POGZ,INTELLECTUAL DISABILITY"
203,HP:0012803,anisometropia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
204,HP:0025573,mild myopia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
205,HP:0025112,sound sensitivity,,1.0,"POGZ,INTELLECTUAL DISABILITY"
206,HP:0011185,eeg with focal epileptiform discharges,,1.0,"POGZ,INTELLECTUAL DISABILITY"
207,HP:0004395,malnutrition,,1.0,"POGZ,INTELLECTUAL DISABILITY"
208,HP:0011463,childhood onset,,1.0,"POGZ,INTELLECTUAL DISABILITY"
209,HP:0003006,neuroblastoma,,1.0,"POGZ,INTELLECTUAL DISABILITY"
210,HP:0002758,osteoarthritis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
211,HP:0002474,expressive language delay,,1.0,"POGZ,INTELLECTUAL DISABILITY"
212,HP:0001629,ventricular septal defect,,1.0,"POGZ,INTELLECTUAL DISABILITY"
213,HP:0002277,horner syndrome,,1.0,"POGZ,INTELLECTUAL DISABILITY"
214,HP:0000400,macrotia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
215,HP:0000574,thick eyebrow,,1.0,"POGZ,INTELLECTUAL DISABILITY"
216,HP:0000739,anxiety,,1.0,"POGZ,INTELLECTUAL DISABILITY"
217,HP:0000470,short neck,,1.0,"POGZ,INTELLECTUAL DISABILITY"
218,HP:0000023,inguinal hernia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
219,HP:0000201,pierre-robin sequence,,1.0,"POGZ,INTELLECTUAL DISABILITY"
220,HP:0000403,recurrent otitis media,,1.0,"POGZ,INTELLECTUAL DISABILITY"
221,HP:0000589,coloboma,,1.0,"POGZ,INTELLECTUAL DISABILITY"
222,HP:0000924,abnormality of the skeletal system,,1.0,"POGZ,INTELLECTUAL DISABILITY"
223,HP:0000340,sloping forehead,,1.0,"POGZ,INTELLECTUAL DISABILITY"
224,HP:0000988,skin rash,,1.0,"POGZ,INTELLECTUAL DISABILITY"
225,HP:0001254,lethargy,,1.0,"POGZ,INTELLECTUAL DISABILITY"
226,HP:0001289,confusion,,1.0,"POGZ,INTELLECTUAL DISABILITY"
227,HP:0000077,abnormality of the kidney,,1.0,"POGZ,INTELLECTUAL DISABILITY"
228,HP:0040195,decreased head circumference,,1.0,"POGZ,INTELLECTUAL DISABILITY"
229,HP:0031936,delayed ability to walk,,1.0,"POGZ,INTELLECTUAL DISABILITY"
230,HP:0001317,abnormal cerebellum morphology,,1.0,"POGZ,INTELLECTUAL DISABILITY"
231,HP:0000744,low frustration tolerance,,1.0,"POGZ,INTELLECTUAL DISABILITY"
232,HP:0007371,corpus callosum atrophy,,1.0,"POGZ,INTELLECTUAL DISABILITY"
233,HP:0012110,hypoplasia of the pons,,1.0,"POGZ,INTELLECTUAL DISABILITY"
234,HP:0002076,migraine,,1.0,"POGZ,INTELLECTUAL DISABILITY"
235,HP:0002090,pneumonia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
236,HP:0001371,flexion contracture,,1.0,"POGZ,INTELLECTUAL DISABILITY"
237,HP:0001769,broad foot,,1.0,"POGZ,INTELLECTUAL DISABILITY"
238,HP:0001181,adducted thumb,,1.0,"POGZ,INTELLECTUAL DISABILITY"
239,HP:0001169,broad palm,,1.0,"POGZ,INTELLECTUAL DISABILITY"
240,HP:0003196,short nose,,1.0,"POGZ,INTELLECTUAL DISABILITY"
241,HP:0000126,hydronephrosis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
242,HP:0100807,long fingers,,1.0,"POGZ,INTELLECTUAL DISABILITY"
243,HP:0004209,clinodactyly of the 5th finger,,1.0,"POGZ,INTELLECTUAL DISABILITY"
244,HP:0002014,diarrhea,,1.0,"POGZ,INTELLECTUAL DISABILITY"
245,HP:0011344,severe global developmental delay,,1.0,"POGZ,INTELLECTUAL DISABILITY"
246,HP:0001847,long hallux,,1.0,"POGZ,INTELLECTUAL DISABILITY"
247,HP:0001789,hydrops fetalis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
248,HP:0001770,toe syndactyly,,1.0,"POGZ,INTELLECTUAL DISABILITY"
249,HP:0001762,talipes equinovarus,,1.0,"POGZ,INTELLECTUAL DISABILITY"
250,HP:0001733,pancreatitis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
251,HP:0012157,subcortical cerebral atrophy,,1.0,"POGZ,INTELLECTUAL DISABILITY"
252,HP:0002342,"intellectual disability, moderate",,1.0,"POGZ,INTELLECTUAL DISABILITY"
253,HP:0006889,"intellectual disability, borderline",,1.0,"POGZ,INTELLECTUAL DISABILITY"
254,HP:0001627,abnormal heart morphology,,1.0,"POGZ,INTELLECTUAL DISABILITY"
255,HP:0002311,incoordination,,1.0,"POGZ,INTELLECTUAL DISABILITY"
256,HP:0001257,spasticity,,1.0,"POGZ,INTELLECTUAL DISABILITY"
257,HP:0011443,abnormality of coordination,,1.0,"POGZ,INTELLECTUAL DISABILITY"
258,HP:0011874,heparin-induced thrombocytopenia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
259,HP:0000786,primary amenorrhea,,1.0,"POGZ,INTELLECTUAL DISABILITY"
260,HP:0012758,neurodevelopmental delay,,1.0,"POGZ,INTELLECTUAL DISABILITY"
261,HP:0000639,nystagmus,,1.0,"POGZ,INTELLECTUAL DISABILITY"
262,HP:0045081,abnormality of body mass index,,1.0,"POGZ,INTELLECTUAL DISABILITY"
263,HP:0000556,retinal dystrophy,,1.0,"POGZ,INTELLECTUAL DISABILITY"
264,HP:0500001,body odor,,1.0,"POGZ,INTELLECTUAL DISABILITY"
265,HP:0000046,scrotal hypoplasia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
266,HP:0000110,renal dysplasia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
267,HP:0000384,preauricular skin tag,,1.0,"POGZ,INTELLECTUAL DISABILITY"
268,HP:0000364,hearing abnormality,,1.0,"POGZ,INTELLECTUAL DISABILITY"
269,HP:0000119,abnormality of the genitourinary system,,1.0,"POGZ,INTELLECTUAL DISABILITY"
270,HP:0100651,type i diabetes mellitus,,1.0,"POGZ,INTELLECTUAL DISABILITY"
271,HP:0002036,hiatus hernia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
272,HP:0000341,narrow forehead,,1.0,"POGZ,INTELLECTUAL DISABILITY"
273,HP:0000207,triangular mouth,,1.0,"POGZ,INTELLECTUAL DISABILITY"
274,HP:0031418,increased body mass index,,1.0,"POGZ,INTELLECTUAL DISABILITY"
275,HP:0030276,small scrotum,,1.0,"POGZ,INTELLECTUAL DISABILITY"
276,HP:0025520,calcinosis cutis,,1.0,"POGZ,INTELLECTUAL DISABILITY"
277,HP:0025502,overweight,,1.0,"POGZ,INTELLECTUAL DISABILITY"
278,HP:0025194,morgagni diaphragmatic hernia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
279,HP:0012531,pain,,1.0,"POGZ,INTELLECTUAL DISABILITY"
280,HP:0011024,abnormality of the gastrointestinal tract,,1.0,"POGZ,INTELLECTUAL DISABILITY"
281,HP:0010867,dyssynergia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
282,HP:0009381,short finger,,1.0,"POGZ,INTELLECTUAL DISABILITY"
283,HP:0008734,decreased testicular size,,1.0,"POGZ,INTELLECTUAL DISABILITY"
284,HP:0002069,generalized tonic-clonic seizures,,1.0,"POGZ,INTELLECTUAL DISABILITY"
285,HP:0100559,lower limb asymmetry,,1.0,"POGZ,INTELLECTUAL DISABILITY"
286,HP:0006466,ankle flexion contracture,,1.0,"POGZ,INTELLECTUAL DISABILITY"
287,HP:0001344,absent speech,,1.0,"POGZ,INTELLECTUAL DISABILITY"
288,HP:0002167,neurological speech impairment,,1.0,"POGZ,INTELLECTUAL DISABILITY"
289,HP:0002194,delayed gross motor development,,1.0,"POGZ,INTELLECTUAL DISABILITY"
290,HP:0002381,aphasia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
291,HP:0002133,status epilepticus,,1.0,"POGZ,INTELLECTUAL DISABILITY"
292,HP:0002510,spastic tetraplegia,,1.0,"POGZ,INTELLECTUAL DISABILITY"
293,HP:0002098,respiratory distress,,1.0,"POGZ,INTELLECTUAL DISABILITY"
294,HP:0002616,aortic root aneurysm,,1.0,"POGZ,INTELLECTUAL DISABILITY"
295,HP:0002804,arthrogryposis multiplex congenita,,1.0,"POGZ,INTELLECTUAL DISABILITY"
296,HP:0003781,excessive salivation,,1.0,"POGZ,INTELLECTUAL DISABILITY"
297,HP:0005978,type ii diabetes mellitus,,1.0,"POGZ,INTELLECTUAL DISABILITY"
298,HP:0001166,arachnodactyly,,0.5,"POGZ,INTELLECTUAL DISABILITY"
299,HP:0031353,otitis media with effusion,,0.5,"POGZ,INTELLECTUAL DISABILITY"
300,HP:0001519,disproportionate tall stature,,0.5,"POGZ,INTELLECTUAL DISABILITY"
301,HP:0040262,glue ear,,0.5,"POGZ,INTELLECTUAL DISABILITY"
302,HP:0000598,abnormality of the ear,,0.3333333333333333,"POGZ,INTELLECTUAL DISABILITY"
303,HP:0008572,external ear malformation,,0.3333333333333333,"POGZ,INTELLECTUAL DISABILITY"
0,HP:0000256,macrocephaly,9.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
1,HP:0001290,generalized hypotonia,8.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
2,HP:0001263,global developmental delay,8.0,1.0,"PPP2R5D,INTELLECTUAL DISABILITY"
3,HP:0000750,delayed speech and language development,4.0,1.0,"PPP2R5D,INTELLECTUAL DISABILITY"
4,HP:0001250,seizures,4.0,7.0,"PPP2R5D,INTELLECTUAL DISABILITY"
5,HP:0001252,muscular hypotonia,4.0,3.0,"PPP2R5D,INTELLECTUAL DISABILITY"
6,HP:0005490,postnatal macrocephaly,3.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
7,HP:0000490,deeply set eye,3.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
8,HP:0000717,autism,2.0,5.0,"PPP2R5D,INTELLECTUAL DISABILITY"
9,HP:0002307,drooling,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
10,HP:0002007,frontal bossing,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
11,HP:0010864,"intellectual disability, severe",2.0,3.0,"PPP2R5D,INTELLECTUAL DISABILITY"
12,HP:0011220,prominent forehead,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
13,HP:0100716,self-injurious behavior,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
14,HP:0001344,absent speech,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
15,HP:0001561,polyhydramnios,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
16,HP:0000194,open mouth,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
17,HP:0000020,urinary incontinence,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
18,HP:0002607,bowel incontinence,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
19,HP:0100543,cognitive impairment,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
20,HP:0011344,severe global developmental delay,2.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
21,HP:0000238,hydrocephalus,2.0,1.0,"PPP2R5D,INTELLECTUAL DISABILITY"
22,HP:0002015,dysphagia,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
23,HP:0002119,ventriculomegaly,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
24,HP:0002021,pyloric stenosis,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
25,HP:0002066,gait ataxia,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
26,HP:0010804,tented upper lip vermilion,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
27,HP:0100807,long fingers,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
28,HP:0006979,sleep-wake cycle disturbance,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
29,HP:0002308,arnold-chiari malformation,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
30,HP:0100024,conspicuously happy disposition,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
31,HP:0004488,macrocephaly at birth,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
32,HP:0001520,large for gestational age,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
33,HP:0100559,lower limb asymmetry,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
34,HP:0100326,immunologic hypersensitivity,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
35,HP:0100851,abnormal emotion/affect behavior,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
36,HP:0002783,recurrent lower respiratory tract infections,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
37,HP:0007359,focal-onset seizure,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
38,HP:0001943,hypoglycemia,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
39,HP:0100033,tics,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
40,HP:0000189,narrow palate,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
41,HP:0001273,abnormal corpus callosum morphology,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
42,HP:0000288,abnormality of the philtrum,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
43,HP:0006927,unilateral polymicrogyria,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
44,HP:0006380,knee flexion contracture,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
45,HP:0000975,hyperhidrosis,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
46,HP:0011338,abnormality of mouth shape,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
47,HP:0002028,chronic diarrhea,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
48,HP:0000684,delayed eruption of teeth,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
49,HP:0000276,long face,1.0,1.0,"PPP2R5D,INTELLECTUAL DISABILITY"
50,HP:0008544,abnormally folded helix,1.0,,"PPP2R5D,INTELLECTUAL DISABILITY"
